URL,Name,Father,Mother,Andal,Braavosi,First Men,Ghiscari,Ironborn,Lysene,Rhoynar,Summer Islander,Unknown,Valyrian,YiTish
https://awoiaf.westeros.org/index.php/Bennifer_Blackwood,Bennifer Blackwood,https://awoiaf.westeros.org/index.php/House_Blackwood,https://awoiaf.westeros.org/index.php/House_Blackwood,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bennis,Bennis of the Brown Shield,https://awoiaf.westeros.org/index.php/House_Osgrey,https://awoiaf.westeros.org/index.php/House_Osgrey,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bent-backed_man,Bent-backed man,https://awoiaf.westeros.org/index.php/House_Roote,https://awoiaf.westeros.org/index.php/House_Roote,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Benton_Glover,Benton Glover,https://awoiaf.westeros.org/index.php/House_Glover,https://awoiaf.westeros.org/index.php/House_Glover,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Beony_Beesbury,Beony Beesbury,https://awoiaf.westeros.org/index.php/House_Beesbury,https://awoiaf.westeros.org/index.php/House_Beesbury,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Beqqo,Blind Beqqo,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Leobald_Tallhart,Leobald Tallhart,https://awoiaf.westeros.org/index.php/House_Tallhart,https://awoiaf.westeros.org/index.php/House_Tallhart,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Berena_Hornwood,Berena Hornwood,https://awoiaf.westeros.org/index.php/House_Hornwood,https://awoiaf.westeros.org/index.php/House_Hornwood,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Beren_Tallhart,Beren Tallhart,https://awoiaf.westeros.org/index.php/Leobald_Tallhart,https://awoiaf.westeros.org/index.php/Berena_Hornwood,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Berena_Stark,Berena Stark,https://awoiaf.westeros.org/index.php/Beron_Stark,https://awoiaf.westeros.org/index.php/Lorra_Royce,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Beric_Dondarrion,Beric Dondarrion,https://awoiaf.westeros.org/index.php/House_Dondarrion,https://awoiaf.westeros.org/index.php/House_Dondarrion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bernard,Bernard,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Black_Bernarr,Black Bernarr,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brown_Bernarr,Brown Bernarr,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bernarr_Brune,Bernarr Brune,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bernarr_II_Justman,Bernarr II Justman,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Beron_(serjeant),Beron (serjeant),https://awoiaf.westeros.org/index.php/House_Dustin,https://awoiaf.westeros.org/index.php/House_Dustin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Beron_Blacktyde,Beron Blacktyde,https://awoiaf.westeros.org/index.php/House_Blacktyde,https://awoiaf.westeros.org/index.php/House_Blacktyde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bertram_Beesbury,Bertram Beesbury,https://awoiaf.westeros.org/index.php/House_Beesbury,https://awoiaf.westeros.org/index.php/House_Beesbury,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bertrand_Tyrell,Bertrand Tyrell,https://awoiaf.westeros.org/index.php/House_Tyrell,https://awoiaf.westeros.org/index.php/House_Tyrell,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bess_Bracken,Bess Bracken,https://awoiaf.westeros.org/index.php/Jonos_Bracken,https://awoiaf.westeros.org/index.php/Lady_Bracken,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bessa_(Hag%27s_Mire),Bessa (Hag's Mire),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bessa_(Winterfell),Bessa (Winterfell),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bessaro_Reyaan,Bessaro Reyaan,https://awoiaf.westeros.org/index.php/House_Reyaan,https://awoiaf.westeros.org/index.php/House_Reyaan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Rodrik_Cassel,Rodrik Cassel,https://awoiaf.westeros.org/index.php/House_Cassel,https://awoiaf.westeros.org/index.php/House_Cassel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Beth_Cassel,Beth Cassel,https://awoiaf.westeros.org/index.php/Rodrik_Cassel,https://awoiaf.westeros.org/index.php/House_Cassel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Blushing_Bethany,Blushing Bethany,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bethany_Blackwood,Bethany Blackwood,https://awoiaf.westeros.org/index.php/Tytos_Blackwood,https://awoiaf.westeros.org/index.php/House_Blackwood,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bethany_Bolton,Bethany Bolton,https://awoiaf.westeros.org/index.php/Rodrik_Ryswell,https://awoiaf.westeros.org/index.php/House_Bolton,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bethany_Bracken,Bethany Bracken,https://awoiaf.westeros.org/index.php/Lord_Bracken_(Hand_of_the_King),https://awoiaf.westeros.org/index.php/House_Bracken,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bethany_Fair-Fingers,Bethany Fair-Fingers,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Lord_Hightower,Lord Hightower,https://awoiaf.westeros.org/index.php/House_Hightower,https://awoiaf.westeros.org/index.php/House_Hightower,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Ormund_Hightower,Ormund Hightower,https://awoiaf.westeros.org/index.php/Lord_Hightower,https://awoiaf.westeros.org/index.php/House_Hightower,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bethany_Hightower,Bethany Hightower,https://awoiaf.westeros.org/index.php/Ormund_Hightower,https://awoiaf.westeros.org/index.php/House_Hightower,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bethany_Redwyne,Bethany Redwyne,https://awoiaf.westeros.org/index.php/House_Redwyne,https://awoiaf.westeros.org/index.php/House_Redwyne,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bhakaz_zo_Loraq,Bhakaz zo Loraq,https://awoiaf.westeros.org/index.php/House_of_Loraq,https://awoiaf.westeros.org/index.php/House_of_Loraq,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bharbo,Bharbo,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Big_Boil,Big Boil,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Lord_Bigglestone,Lord Bigglestone,https://awoiaf.westeros.org/index.php/House_Bigglestone,https://awoiaf.westeros.org/index.php/House_Bigglestone,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Muttering_Bill,Muttering Bill,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Old_Bill_Bone,Old Bill Bone,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Billy_Burley,Billy Burley,https://awoiaf.westeros.org/index.php/House_Burley,https://awoiaf.westeros.org/index.php/House_Burley,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Biter,Biter,https://awoiaf.westeros.org/index.php/House_Lorch,https://awoiaf.westeros.org/index.php/House_Lorch,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Black_Fist,Black Fist,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Black_Knife,Black Knife,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Blackshield,Blackshield,https://awoiaf.westeros.org/index.php/House_Mullendore,https://awoiaf.westeros.org/index.php/House_Mullendore,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Lord_Blackwood_(Aerys_II),Lord Blackwood (Aerys II),https://awoiaf.westeros.org/index.php/House_Blackwood,https://awoiaf.westeros.org/index.php/House_Blackwood,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Blane,Blane,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Blind_Lord,Blind Lord,https://awoiaf.westeros.org/index.php/House_Flint_of_Flint%27s_Finger,https://awoiaf.westeros.org/index.php/House_Flint_of_Flint%27s_Finger,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Blood_(the_butcher),Blood (butcher),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bloodbeard,Bloodbeard,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bloodstone_Emperor,Bloodstone Emperor,https://awoiaf.westeros.org/index.php/Opal_Emperor,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bluetooth,Bluetooth,https://awoiaf.westeros.org/index.php/House_Greyjoy,https://awoiaf.westeros.org/index.php/House_Greyjoy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bobono,Bobono,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bodger,Bodger,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bokkoko,Bokkoko,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bonifer_Hasty,Bonifer Hasty,https://awoiaf.westeros.org/index.php/House_Hasty,https://awoiaf.westeros.org/index.php/House_Hasty,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Books,Books,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Borcas,Borcas,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Boremund_Baratheon,Boremund Baratheon,https://awoiaf.westeros.org/index.php/Rogar_Baratheon,https://awoiaf.westeros.org/index.php/Alyssa_Velaryon,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
https://awoiaf.westeros.org/index.php/Boremund_Harlaw,Boremund Harlaw,https://awoiaf.westeros.org/index.php/House_Harlaw_of_Harridan_Hill,https://awoiaf.westeros.org/index.php/House_Harlaw_of_Harridan_Hill,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Boros_Blount,Boros Blount,https://awoiaf.westeros.org/index.php/House_Blount,https://awoiaf.westeros.org/index.php/House_Blount,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Lord_Borrell_(father_of_Godric),Lord Borrell (father of Godric),https://awoiaf.westeros.org/index.php/House_Borrell,https://awoiaf.westeros.org/index.php/House_Borrell,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Borroq,Borroq,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Borros_Baratheon,Borros Baratheon,https://awoiaf.westeros.org/index.php/Boremund_Baratheon,https://awoiaf.westeros.org/index.php/House_Baratheon,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
https://awoiaf.westeros.org/index.php/Bors,Bors,https://awoiaf.westeros.org/index.php/House_Martell,https://awoiaf.westeros.org/index.php/House_Martell,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Garth_Greenhand,Garth Greenhand,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bors_the_Breaker,Bors the Breaker,https://awoiaf.westeros.org/index.php/Garth_Greenhand,https://awoiaf.westeros.org/index.php/House_Bulwer,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
https://awoiaf.westeros.org/index.php/Borys_Baratheon,Borys Baratheon,https://awoiaf.westeros.org/index.php/House_Baratheon,https://awoiaf.westeros.org/index.php/House_Baratheon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bowen_Marsh,Bowen Marsh,https://awoiaf.westeros.org/index.php/House_Marsh,https://awoiaf.westeros.org/index.php/House_Marsh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Husband,Husband,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Sharna,Sharna,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Boy,Boy,https://awoiaf.westeros.org/index.php/Husband,https://awoiaf.westeros.org/index.php/Sharna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Braavosi_daggerman,Braavosi daggerman,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Lord_Bracken,Lord Bracken (Hand of the King),https://awoiaf.westeros.org/index.php/House_Bracken,https://awoiaf.westeros.org/index.php/House_Bracken,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Lord_Bracken_(father_of_Otho),Lord Bracken (father of Otho),https://awoiaf.westeros.org/index.php/House_Bracken,https://awoiaf.westeros.org/index.php/House_Bracken,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Lord_Bracken_(Aerys_II),Lord Bracken (Aerys II),https://awoiaf.westeros.org/index.php/House_Bracken,https://awoiaf.westeros.org/index.php/House_Bracken,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bradamar_Frey,Bradamar Frey,https://awoiaf.westeros.org/index.php/Symond_Frey,https://awoiaf.westeros.org/index.php/Betharios_of_Braavos,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bramm_of_Blackhull,Bramm of Blackhull,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Branda_Stark,Branda Stark,https://awoiaf.westeros.org/index.php/Rodrik_Stark_(son_of_Beron),https://awoiaf.westeros.org/index.php/Arya_Flint,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_of_the_Bloody_Blade,Brandon of the Bloody Blade,https://awoiaf.westeros.org/index.php/Garth_Greenhand,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Norrey,Brandon Norrey,https://awoiaf.westeros.org/index.php/House_Norrey,https://awoiaf.westeros.org/index.php/House_Norrey,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Norrey_(son_of_Brandon),Brandon Norrey (son of Brandon),https://awoiaf.westeros.org/index.php/Brandon_Norrey,https://awoiaf.westeros.org/index.php/House_Norrey,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Snow,Brandon Snow,https://awoiaf.westeros.org/index.php/House_Stark,https://awoiaf.westeros.org/index.php/House_Stark,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(Builder),Brandon Stark (Builder),https://awoiaf.westeros.org/index.php/Brandon_of_the_Bloody_Blade,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(son_of_Bran_the_Builder),Brandon Stark (son of Bran the Builder),https://awoiaf.westeros.org/index.php/Brandon_Stark_(Builder),https://awoiaf.westeros.org/index.php/House_Stark,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(Breaker),Brandon Stark (Breaker),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(Shipwright),Brandon Stark (Shipwright),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(Burner),Brandon Stark (Burner),https://awoiaf.westeros.org/index.php/Brandon_Stark_(Shipwright),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(Ice_Eyes),Brandon Stark (Ice Eyes),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(Bad),Brandon Stark (Bad),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_IX_Stark,Brandon IX Stark,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(the_Boisterous),Brandon Stark (the Boisterous),https://awoiaf.westeros.org/index.php/House_Stark,https://awoiaf.westeros.org/index.php/House_Stark,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(the_daughterless),Brandon Stark (the Daughterless),https://awoiaf.westeros.org/index.php/House_Stark,https://awoiaf.westeros.org/index.php/House_Stark,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(son_of_Bennard),Brandon Stark (son of Bennard),https://awoiaf.westeros.org/index.php/Bennard_Stark,https://awoiaf.westeros.org/index.php/Margaret_Karstark,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Lyanne_Glover,Lyanne Glover,https://awoiaf.westeros.org/index.php/House_Glover,https://awoiaf.westeros.org/index.php/House_Glover,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(son_of_Willam),Brandon Stark (son of Willam),https://awoiaf.westeros.org/index.php/Willam_Stark,https://awoiaf.westeros.org/index.php/Lyanne_Glover,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark_(son_of_Artos),Brandon Stark (son of Artos),https://awoiaf.westeros.org/index.php/Artos_Stark,https://awoiaf.westeros.org/index.php/Lysara_Karstark,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Stark,Brandon Stark,https://awoiaf.westeros.org/index.php/Rickard_Stark,https://awoiaf.westeros.org/index.php/Lyarra_Stark,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Catelyn_Stark,Catelyn Stark,https://awoiaf.westeros.org/index.php/Hoster_Tully,https://awoiaf.westeros.org/index.php/Minisa_Tully,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bran_Stark,Bran Stark,https://awoiaf.westeros.org/index.php/Eddard_Stark,https://awoiaf.westeros.org/index.php/Catelyn_Stark,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brandon_Tallhart,Brandon Tallhart,https://awoiaf.westeros.org/index.php/Leobald_Tallhart,https://awoiaf.westeros.org/index.php/Berena_Hornwood,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Branston_Cuy,Branston Cuy,https://awoiaf.westeros.org/index.php/House_Cuy,https://awoiaf.westeros.org/index.php/House_Cuy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brass-seller,Brass-seller,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Braxton_Beesbury,Braxton Beesbury,https://awoiaf.westeros.org/index.php/House_Beesbury,https://awoiaf.westeros.org/index.php/House_Beesbury,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brusco,Brusco,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brea,Brea,https://awoiaf.westeros.org/index.php/Brusco,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brella,Brella,https://awoiaf.westeros.org/index.php/House_Baratheon,https://awoiaf.westeros.org/index.php/House_Baratheon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brendel_Byrne,Brendel Byrne,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brenett,Brenett,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Briar,Briar,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brienne_Tarth,Brienne of Tarth,https://awoiaf.westeros.org/index.php/Selwyn_Tarth,https://awoiaf.westeros.org/index.php/House_Tarth,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Briony,Briony,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brogg,Brogg,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Bronn,Bronn,https://awoiaf.westeros.org/index.php/House_Lannister,https://awoiaf.westeros.org/index.php/House_Lannister,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brude,Brude,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brus_Buckler,Brus Buckler,https://awoiaf.westeros.org/index.php/House_Buckler,https://awoiaf.westeros.org/index.php/House_Buckler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Big_Brusco,Big Brusco,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://awoiaf.westeros.org/index.php/Brute,Brute,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
